TIME_PERIOD;GEO;AGE;SEX;neu;old;edge;diff;TIMESTAMP
2020-W32;CH012;Y65T69;F; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH012;Y65T69;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH012;Y70T74;F; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH012;Y70T74;M; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH012;Y75T79;F; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH012;Y75T79;M; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH012;Y80T84;F; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH012;Y80T84;M; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH012;Y85T89;F; 5; 0;2020-W32to2020-W31; 5;2020-08-20T03:24:17Z
2020-W32;CH012;Y85T89;M; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH012;Y_GE90;F; 4; 0;2020-W32to2020-W31; 4;2020-08-20T03:24:17Z
2020-W32;CH012;Y_GE90;M; 5; 0;2020-W32to2020-W31; 5;2020-08-20T03:24:17Z
2020-W32;CH013;Y40T44;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH013;Y50T54;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH013;Y55T59;F; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH013;Y55T59;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH013;Y60T64;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH013;Y65T69;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH013;Y65T69;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH013;Y70T74;F; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH013;Y70T74;M; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH013;Y75T79;F; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH013;Y75T79;M; 5; 0;2020-W32to2020-W31; 5;2020-08-20T03:24:17Z
2020-W32;CH013;Y80T84;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH013;Y80T84;M; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH013;Y85T89;F; 4; 0;2020-W32to2020-W31; 4;2020-08-20T03:24:17Z
2020-W32;CH013;Y85T89;M; 5; 0;2020-W32to2020-W31; 5;2020-08-20T03:24:17Z
2020-W32;CH013;Y_GE90;F; 9; 0;2020-W32to2020-W31; 9;2020-08-20T03:24:17Z
2020-W32;CH013;Y_GE90;M; 6; 0;2020-W32to2020-W31; 6;2020-08-20T03:24:17Z
2020-W32;CH021;Y0T4;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH021;Y25T29;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH021;Y30T34;M; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH021;Y45T49;F; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH021;Y45T49;M; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH021;Y50T54;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH021;Y50T54;M; 4; 0;2020-W32to2020-W31; 4;2020-08-20T03:24:17Z
2020-W32;CH021;Y55T59;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH021;Y55T59;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH021;Y60T64;F; 4; 0;2020-W32to2020-W31; 4;2020-08-20T03:24:17Z
2020-W32;CH021;Y65T69;F; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH021;Y65T69;M; 7; 0;2020-W32to2020-W31; 7;2020-08-20T03:24:17Z
2020-W32;CH021;Y70T74;F;10; 0;2020-W32to2020-W31;10;2020-08-20T03:24:17Z
2020-W32;CH021;Y70T74;M; 5; 0;2020-W32to2020-W31; 5;2020-08-20T03:24:17Z
2020-W32;CH021;Y75T79;F; 6; 0;2020-W32to2020-W31; 6;2020-08-20T03:24:17Z
2020-W32;CH021;Y75T79;M;10; 0;2020-W32to2020-W31;10;2020-08-20T03:24:17Z
2020-W32;CH021;Y80T84;F; 8; 0;2020-W32to2020-W31; 8;2020-08-20T03:24:17Z
2020-W32;CH021;Y80T84;M;11; 0;2020-W32to2020-W31;11;2020-08-20T03:24:17Z
2020-W32;CH021;Y85T89;F;17; 0;2020-W32to2020-W31;17;2020-08-20T03:24:17Z
2020-W32;CH021;Y85T89;M;16; 0;2020-W32to2020-W31;16;2020-08-20T03:24:17Z
2020-W32;CH021;Y_GE90;F;34; 0;2020-W32to2020-W31;34;2020-08-20T03:24:17Z
2020-W32;CH021;Y_GE90;M;11; 0;2020-W32to2020-W31;11;2020-08-20T03:24:17Z
2020-W32;CH022;Y25T29;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH022;Y50T54;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH022;Y65T69;F; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH022;Y70T74;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH022;Y75T79;F; 4; 0;2020-W32to2020-W31; 4;2020-08-20T03:24:17Z
2020-W32;CH022;Y75T79;M; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH022;Y80T84;F; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH022;Y80T84;M; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH022;Y85T89;F; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH022;Y_GE90;F; 4; 0;2020-W32to2020-W31; 4;2020-08-20T03:24:17Z
2020-W32;CH022;Y_GE90;M; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH023;Y45T49;M; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH023;Y50T54;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH023;Y60T64;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH023;Y60T64;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH023;Y65T69;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH023;Y70T74;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH023;Y70T74;M; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH023;Y75T79;F; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH023;Y75T79;M; 4; 0;2020-W32to2020-W31; 4;2020-08-20T03:24:17Z
2020-W32;CH023;Y80T84;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH023;Y80T84;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH023;Y85T89;F; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH023;Y85T89;M; 7; 0;2020-W32to2020-W31; 7;2020-08-20T03:24:17Z
2020-W32;CH023;Y_GE90;F; 7; 0;2020-W32to2020-W31; 7;2020-08-20T03:24:17Z
2020-W32;CH023;Y_GE90;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH024;Y60T64;F; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH024;Y65T69;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH024;Y70T74;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH024;Y75T79;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH024;Y75T79;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH024;Y80T84;M; 4; 0;2020-W32to2020-W31; 4;2020-08-20T03:24:17Z
2020-W32;CH024;Y85T89;F; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH024;Y85T89;M; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH024;Y_GE90;F; 5; 0;2020-W32to2020-W31; 5;2020-08-20T03:24:17Z
2020-W32;CH024;Y_GE90;M; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH025;Y50T54;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH025;Y60T64;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH025;Y60T64;M; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH025;Y65T69;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH025;Y70T74;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH025;Y75T79;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH025;Y80T84;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH025;Y85T89;F; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH025;Y85T89;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH025;Y_GE90;F; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH031;Y35T39;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH031;Y45T49;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH031;Y55T59;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH031;Y60T64;M; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH031;Y70T74;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH031;Y75T79;F; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH031;Y75T79;M; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH031;Y80T84;F; 4; 0;2020-W32to2020-W31; 4;2020-08-20T03:24:17Z
2020-W32;CH031;Y80T84;M; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH031;Y85T89;F; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH031;Y85T89;M; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH031;Y_GE90;F;12; 0;2020-W32to2020-W31;12;2020-08-20T03:24:17Z
2020-W32;CH031;Y_GE90;M; 6; 0;2020-W32to2020-W31; 6;2020-08-20T03:24:17Z
2020-W32;CH032;Y35T39;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH032;Y50T54;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH032;Y55T59;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH032;Y65T69;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH032;Y65T69;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH032;Y70T74;F; 4; 0;2020-W32to2020-W31; 4;2020-08-20T03:24:17Z
2020-W32;CH032;Y70T74;M; 4; 0;2020-W32to2020-W31; 4;2020-08-20T03:24:17Z
2020-W32;CH032;Y75T79;F; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH032;Y75T79;M; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH032;Y80T84;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH032;Y80T84;M; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH032;Y85T89;F; 6; 0;2020-W32to2020-W31; 6;2020-08-20T03:24:17Z
2020-W32;CH032;Y85T89;M; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH032;Y_GE90;F;13; 0;2020-W32to2020-W31;13;2020-08-20T03:24:17Z
2020-W32;CH032;Y_GE90;M; 6; 0;2020-W32to2020-W31; 6;2020-08-20T03:24:17Z
2020-W32;CH033;Y30T34;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH033;Y35T39;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH033;Y40T44;M; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH033;Y45T49;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH033;Y50T54;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH033;Y55T59;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH033;Y55T59;M; 4; 0;2020-W32to2020-W31; 4;2020-08-20T03:24:17Z
2020-W32;CH033;Y60T64;F; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH033;Y60T64;M; 5; 0;2020-W32to2020-W31; 5;2020-08-20T03:24:17Z
2020-W32;CH033;Y65T69;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH033;Y65T69;M; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH033;Y70T74;F; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH033;Y70T74;M; 6; 0;2020-W32to2020-W31; 6;2020-08-20T03:24:17Z
2020-W32;CH033;Y75T79;F; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH033;Y75T79;M; 6; 0;2020-W32to2020-W31; 6;2020-08-20T03:24:17Z
2020-W32;CH033;Y80T84;F; 9; 0;2020-W32to2020-W31; 9;2020-08-20T03:24:17Z
2020-W32;CH033;Y80T84;M; 8; 0;2020-W32to2020-W31; 8;2020-08-20T03:24:17Z
2020-W32;CH033;Y85T89;F; 5; 0;2020-W32to2020-W31; 5;2020-08-20T03:24:17Z
2020-W32;CH033;Y85T89;M;11; 0;2020-W32to2020-W31;11;2020-08-20T03:24:17Z
2020-W32;CH033;Y_GE90;F;15; 0;2020-W32to2020-W31;15;2020-08-20T03:24:17Z
2020-W32;CH033;Y_GE90;M; 9; 0;2020-W32to2020-W31; 9;2020-08-20T03:24:17Z
2020-W32;CH040;Y20T24;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH040;Y30T34;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH040;Y35T39;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH040;Y45T49;M; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH040;Y50T54;M; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH040;Y55T59;F; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH040;Y55T59;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH040;Y60T64;F; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH040;Y60T64;M; 6; 0;2020-W32to2020-W31; 6;2020-08-20T03:24:17Z
2020-W32;CH040;Y65T69;F; 6; 0;2020-W32to2020-W31; 6;2020-08-20T03:24:17Z
2020-W32;CH040;Y65T69;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH040;Y70T74;F; 7; 0;2020-W32to2020-W31; 7;2020-08-20T03:24:17Z
2020-W32;CH040;Y70T74;M; 7; 0;2020-W32to2020-W31; 7;2020-08-20T03:24:17Z
2020-W32;CH040;Y75T79;F; 9; 0;2020-W32to2020-W31; 9;2020-08-20T03:24:17Z
2020-W32;CH040;Y75T79;M;15; 0;2020-W32to2020-W31;15;2020-08-20T03:24:17Z
2020-W32;CH040;Y80T84;F;15; 0;2020-W32to2020-W31;15;2020-08-20T03:24:17Z
2020-W32;CH040;Y80T84;M; 8; 0;2020-W32to2020-W31; 8;2020-08-20T03:24:17Z
2020-W32;CH040;Y85T89;F;12; 0;2020-W32to2020-W31;12;2020-08-20T03:24:17Z
2020-W32;CH040;Y85T89;M;18; 0;2020-W32to2020-W31;18;2020-08-20T03:24:17Z
2020-W32;CH040;Y_GE90;F;35; 0;2020-W32to2020-W31;35;2020-08-20T03:24:17Z
2020-W32;CH040;Y_GE90;M;15; 0;2020-W32to2020-W31;15;2020-08-20T03:24:17Z
2020-W32;CH051;Y70T74;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH051;Y85T89;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH051;Y_GE90;F; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH052;Y65T69;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH052;Y70T74;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH052;Y75T79;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH052;Y75T79;M; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH052;Y80T84;M; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH052;Y85T89;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH052;Y85T89;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH052;Y_GE90;F; 6; 0;2020-W32to2020-W31; 6;2020-08-20T03:24:17Z
2020-W32;CH053;Y35T39;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH053;Y50T54;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH053;Y65T69;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH053;Y75T79;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH053;Y80T84;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH053;Y85T89;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH053;Y85T89;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH053;Y_GE90;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH055;Y0T4;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH055;Y15T19;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH055;Y25T29;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH055;Y30T34;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH055;Y50T54;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH055;Y65T69;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH055;Y70T74;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH055;Y70T74;M; 7; 0;2020-W32to2020-W31; 7;2020-08-20T03:24:17Z
2020-W32;CH055;Y75T79;F; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH055;Y75T79;M; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH055;Y80T84;F; 5; 0;2020-W32to2020-W31; 5;2020-08-20T03:24:17Z
2020-W32;CH055;Y80T84;M; 5; 0;2020-W32to2020-W31; 5;2020-08-20T03:24:17Z
2020-W32;CH055;Y85T89;F; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH055;Y85T89;M; 6; 0;2020-W32to2020-W31; 6;2020-08-20T03:24:17Z
2020-W32;CH055;Y_GE90;F;10; 0;2020-W32to2020-W31;10;2020-08-20T03:24:17Z
2020-W32;CH055;Y_GE90;M; 7; 0;2020-W32to2020-W31; 7;2020-08-20T03:24:17Z
2020-W32;CH056;Y50T54;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH056;Y60T64;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH056;Y65T69;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH056;Y70T74;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH056;Y75T79;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH056;Y75T79;M; 5; 0;2020-W32to2020-W31; 5;2020-08-20T03:24:17Z
2020-W32;CH056;Y80T84;F; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH056;Y80T84;M; 4; 0;2020-W32to2020-W31; 4;2020-08-20T03:24:17Z
2020-W32;CH056;Y85T89;M; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH056;Y_GE90;F; 4; 0;2020-W32to2020-W31; 4;2020-08-20T03:24:17Z
2020-W32;CH056;Y_GE90;M; 5; 0;2020-W32to2020-W31; 5;2020-08-20T03:24:17Z
2020-W32;CH057;Y0T4;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH057;Y55T59;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH057;Y65T69;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH057;Y70T74;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH057;Y75T79;M; 4; 0;2020-W32to2020-W31; 4;2020-08-20T03:24:17Z
2020-W32;CH057;Y80T84;F; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH057;Y80T84;M; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH057;Y85T89;F; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH057;Y85T89;M; 4; 0;2020-W32to2020-W31; 4;2020-08-20T03:24:17Z
2020-W32;CH057;Y_GE90;F; 6; 0;2020-W32to2020-W31; 6;2020-08-20T03:24:17Z
2020-W32;CH057;Y_GE90;M; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH061;Y55T59;F; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH061;Y55T59;M; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH061;Y65T69;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH061;Y70T74;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH061;Y70T74;M; 4; 0;2020-W32to2020-W31; 4;2020-08-20T03:24:17Z
2020-W32;CH061;Y75T79;F; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH061;Y80T84;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH061;Y80T84;M; 7; 0;2020-W32to2020-W31; 7;2020-08-20T03:24:17Z
2020-W32;CH061;Y85T89;F; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH061;Y85T89;M; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH061;Y_GE90;F; 7; 0;2020-W32to2020-W31; 7;2020-08-20T03:24:17Z
2020-W32;CH061;Y_GE90;M; 4; 0;2020-W32to2020-W31; 4;2020-08-20T03:24:17Z
2020-W32;CH062;Y75T79;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH062;Y_GE90;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH062;Y_GE90;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH063;Y0T4;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH063;Y65T69;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH063;Y70T74;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH063;Y75T79;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH063;Y80T84;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH063;Y80T84;M; 3; 0;2020-W32to2020-W31; 3;2020-08-20T03:24:17Z
2020-W32;CH063;Y85T89;F; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH063;Y85T89;M; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH063;Y_GE90;F; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH063;Y_GE90;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH064;Y45T49;M; 2; 0;2020-W32to2020-W31; 2;2020-08-20T03:24:17Z
2020-W32;CH064;Y80T84;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH064;Y_GE90;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH064;Y_GE90;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH065;Y75T79;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH065;Y80T84;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH065;Y80T84;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH065;Y_GE90;F; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
2020-W32;CH065;Y_GE90;M; 1; 0;2020-W32to2020-W31; 1;2020-08-20T03:24:17Z
